gene_names,t2ds_pret2ds_pvalue,t2ds_no_t2ds_pvalue,pret2ds_no_t2ds_pvalue
CD38,0.27527898237892867,0.03705078804703099,0.3071716121050291
CD3E,0.4769016720858721,0.3883204018944049,0.4449177077708038
CD4,0.6972559050594622,0.15576901375142305,0.1966771792958402
CD40,0.7513125085416539,0.43535724460096226,0.4012707559653582
CD40LG,0.9025911692509898,0.09293617173876716,0.15572482389510636
CD72,0.08936740337659388,0.3752033947165948,0.015468206458239679
CD79A,0.8618916498157649,0.5520457681791957,0.34235069000361124
CD79B,0.4019004035471444,0.3028823812262846,0.2971096068579571
CD80,0.8092721364627895,0.1013002753513217,0.07029406214399724
CD82,0.5583798026386823,0.2583116462587435,0.28536143210731163
CD86,0.07715312372370398,0.024761093885500126,0.5772154870662366
CD8A,0.33900874355293564,0.5952616833205747,0.7518822887408807
CD8B,0.2912438188319573,0.15685016904219404,0.7628448014927804
CDC25B,0.10507479405359128,0.11637497842128951,0.5943896572417391
CDC37,0.40705867390666384,0.608548227455282,0.12857118296304693
CDC42,0.17412266237529717,0.2752555044091354,0.5247128130883363
CDH1,0.9418083703353152,0.5182828548939019,0.3937853047593409
CDK2,0.8092721364627895,0.7449625400085306,0.5310657088955442
CDK4,0.03802872923872486,0.2248200787768776,0.06538773233999463
CDK6,0.9206704006166305,0.5960560014390016,0.8076702774441543
CDKN1A,0.02958440713962277,0.2856712019887915,0.09068070789992545
CDKN1B,0.5583798026386823,0.6593977752073492,0.5035168795356909
CDKN2A,0.5341258833439698,0.4130358847889953,0.23440300169292347
CDKN2B,0.16348832636661878,0.4508338242894347,0.08346110935252211
CDKN2D,0.000302972596713982,0.3350055516241557,0.000431105676764897
CDON,0.8509404097599466,0.19578399471275917,0.3551285504564619
CEBPB,0.2671825440696867,0.4039067945940672,0.6033786274356249
CFLAR,0.2595235226757511,0.9176819310730692,0.03062785763920154
CHAD,0.5341258833439698,0.5662319627667939,0.6244187304870369
CHD8,0.5935571421356693,0.8736145505426491,0.13963955407011558
CHEK2,0.12299039135237938,0.4780309400784707,0.34460534888864
CHRM5,0.09765939122586009,0.240613094348622,0.5669854634044061
CHUK,0.14571676021270855,0.1110817961440959,0.7628448014927804
CIR1,0.7288641612191982,0.5034387800191615,0.7636273085467005
CISH,0.7642864870187946,0.804660764020042,0.602126384900797
CLEC1B,0.928680803955857,0.17241283272362104,0.23394428605458223
CLEC4D,0.39193054847575176,0.07164202240846221,0.9042891829377196
CLEC4E,0.35313468957501737,0.7713124485205862,0.1127523644722259
CLEC7A,0.4175313515909899,0.8327639897682437,0.7393669175323162
CLIP1,0.8354977126190273,0.29928986159963367,0.584913991939615
CNR1,0.4935108967941855,0.4838855458004262,0.709629036370104
CNTF,0.6799683835951384,0.9541515064171625,0.6534361608162595
COL4A3,0.22376337126712262,0.33959519766033996,0.41460736402184617
COL4A4,0.27527898237892867,0.02553910334573556,0.5683834735994063
COL6A1,0.3818741781928359,0.051739917846446645,0.3924688227981897
COL6A2,0.21724418116988378,0.2715985195025443,0.21721314634305042
COL6A3,0.30376235822428765,0.16745391246811325,0.8192561849052553
COL6A6,0.522717469304167,0.028743992188287635,0.3288736154937289
COL9A2,0.7037350827618197,0.07743422727906664,0.25692633434012974
COL9A3,0.22376337126712262,0.19979124787044256,0.19241159442363226
COP1,0.6551598277788772,0.7323276455866703,0.5590682378999923
CPT1A,0.8153282768363468,0.8460448115434539,0.5085121208765887
CPT1B,0.35313468957501737,0.28504675066159113,0.6350627775138542
CPT2,0.5644825037884655,0.9279730516574536,0.3065341138913698
CREB1,0.3818741781928359,0.5703640812635227,0.744515097173541
CREB3,0.13363794198251344,0.8422005276779084,0.13774037286179652
CREB3L2,0.8354977126190273,0.10595393743675927,0.3351610234714865
CREB3L4,0.4175313515909899,0.10095870104414142,0.47733713018947554
CREB5,0.5457497412889383,0.656378063358312,0.6949869573056615
CREBBP,0.026009182959885975,0.3959777830976628,0.016891503681705385
CRK,0.17412266237529717,0.0003805799031151005,0.2619759741998111
CRKL,0.6191191932121786,0.48502360854828375,0.49714548178690027
CRTC2,0.8933205746772915,0.6135132878645704,0.9044426834790198
CSF1,0.6551598277788772,0.8321430131171589,0.6562312929706159
CSF1R,0.18276464527763955,0.24454582259826058,0.35226596112257935
CSF2RA,0.026009182959885975,0.044958640504292595,0.3463467415184583
CSF2RB,0.5520461189691753,0.5756579059451439,0.4382607449907559
CSF3R,0.3818741781928359,0.6035968153820254,0.6694921177573042
CSNK1A1,0.03647397440440596,0.10978756558516933,0.5324602622000606
CSNK1A1L,0.8509404097599466,0.21095221376403472,0.6865207199716904
CSNK1D,0.43854304691845736,0.8475308936581674,0.16602866870966448
CSNK1E,0.5054228787904441,0.21095221376403472,0.7196913037503547
CSNK1G1,0.03151824904855243,0.018223537206097748,0.8489799647554742
CSNK1G2,0.2450000162574027,0.13206621313068453,0.5117715911742453
CSNK1G3,0.4123187927393588,0.6429320727979738,0.4554050575168681
CSNK2A1,0.8509404097599466,0.8936892801606792,0.9942512408467697
CSNK2A2,0.9472881614328281,0.939123036427926,0.567821470938638
CSNK2B,0.6742588869241051,0.3868912880718984,0.34025174489041904
CTBP1,0.9639246780843279,0.8209239950050817,0.6694921177573042
CTBP2,0.4437695930512152,0.7364311863003036,0.7702709595366005
CTLA4,0.22052474496084123,0.5960560014390016,0.3107436493905085
CTNNA1,0.522717469304167,0.9364331594184593,0.4209224875794779
CTNNB1,0.47138411339503583,0.21999657006522227,0.8553591864470501
CTNNBIP1,0.976214582124604,0.07852757896127256,0.010135538961206666
CTNND1,0.35313468957501737,0.60209330459143,0.14978695224050934
CTSB,0.2671825440696867,0.23758766596837114,0.507440986409515
CTSD,0.1125711496014878,0.08063797532188544,0.12940611972159693
CUL1,0.1579894011966325,0.7423614908882946,0.2157886806661523
CUL3,0.8092721364627895,0.662840300897207,0.6376344319187387
CX3CR1,0.8668653636305004,0.5150022291684727,0.13185123541769653
CXCL1,0.8884418550309717,0.08230751699442167,0.01360644898998388
CXCL10,0.24127131523268452,0.5512600327154238,0.29876703428301415
CXCL16,0.08295081588895901,0.09827188843737487,0.17891596115421635
CXCL5,0.9742228429184558,0.34054145325211643,0.23440300169292347
CXCL8,0.6799683835951384,0.9978952456281021,0.2449522239635857
CXCR1,1.0,1.0,1.0
CXCR2,0.9822158101243837,0.2690335828631333,0.028402665714268683
CXCR3,0.22052474496084123,0.6804465978805228,0.4729946427590534
CXCR4,0.69134350934851,0.8309093221399684,0.1492601762383856
CXCR5,0.10124217907455062,0.8552004126638741,0.013522180097248516
CXCR6,0.522717469304167,0.2328138370451344,0.6811358441099465
CYBA,0.06379309558365702,0.35053446009530653,0.06892684252691282
CYBB,0.8509404097599466,0.5103503983140221,0.3246514352480672
CYCS,0.993010979560727,0.13980978040336048,0.026078565141071073
CYLD,0.1383880197722755,0.08859200246678198,0.8166421994848002
CYP27A1,0.21724418116988378,0.10280122104626452,0.9944571163109923
CYSLTR1,0.18276464527763955,0.30567093289849195,0.519289924935533
CYSLTR2,0.9639246780843279,0.9752678005084074,0.7862459235539275
CYTH1,0.18583071198422862,0.3288718369485286,0.7324383941402403
CYTH2,0.4769016720858721,0.6532815942210949,0.45515265810666206
CYTH3,0.014234946474068248,0.09947707573250648,0.08448396039270893
CYTH4,0.6742588869241051,0.8387024708160788,0.3091278500144855
DAAM1,0.4548053183547849,0.26467945917033464,0.8705149995313207
DAAM2,0.5935571421356693,0.8361155922182588,0.2403466750094444
DAB2IP,0.10314332327203482,0.31269784273130957,0.5447292633538278
DAPP1,0.8400775758556747,0.5063236675826923,0.8516429027869539
DAXX,0.9592419707694295,0.7377323398866489,0.26766671976589873
DBI,0.47138411339503583,0.9023529351425258,0.059613507386321374
DCHS1,0.6683056509199464,0.056129447630376764,0.02248376065005059
DDB2,0.8092721364627895,0.24272165330802176,0.42853763882736506
DDIT3,0.003667483544114653,0.4538881207186686,0.004215083985880122
DDIT4,0.8031115644708559,0.9734971638663948,0.19377735235824695
DDX3X,0.017878300612267584,0.001494630747997847,0.4922731216598447
DEPDC5,0.40705867390666384,0.15213089379043582,0.9993687152569156
DHX33,0.7513125085416539,0.4046409106290406,0.6955424322553165
DHX58,0.33900874355293564,0.047898226984363836,0.12890076339120657
DIAPH1,0.8261667045097031,0.7666828818487847,0.6818372460135455
DLG1,0.5170607810483804,0.5730106980127034,0.3484667159140677
DLG3,0.33446411380071556,0.861808751421357,0.1694155845423754
DLG4,0.14330837426753365,0.5538844596357839,0.21941463270169018
DLG5,0.27527898237892867,0.45590501863777616,0.4562075795103155
DLL1,0.7642864870187946,0.562117490186062,0.8605696102316968
DNM1L,0.42268117699741165,0.21338943755574943,0.23206970662505336
DOCK2,0.22376337126712262,0.6648344505616552,0.3269229890005475
DOCK4,0.7577782104428301,0.3111654236523088,0.3384725837506331
DTX1,0.33446411380071556,0.11677472953990478,0.9775306227366498
DTX2,0.2793278302525643,0.6701715194904256,0.04159157942209177
DTX3,0.30376235822428765,0.819834459504286,0.3346006845836916
DTX3L,0.46045236311082066,0.8288707552211579,0.6972801637760601
DTX4,0.4175313515909899,0.8965674264067913,0.14850267227353184
DUSP1,0.539767148095913,0.5335825975288754,0.5001261455492689
DUSP10,0.16622071114638742,0.20048006175125188,0.8149122213717418
DUSP16,0.14330837426753365,0.2500831178525923,0.11808293238777268
DUSP2,0.7398266225704486,0.5171152423228714,0.8100625676255105
DUSP3,0.03723847701664402,0.1563936866412183,0.48936534023059264
DUSP4,0.21724418116988378,0.15966789061584732,0.5294455658189008
DUSP5,0.36727982845562845,0.6697858220032429,0.16760434662297294
DUSP6,0.04950964868882695,0.5186769630035583,0.029832817236817855
DUSP7,0.6422515877471573,0.06387652107438206,0.5629833680282069
DUSP8,0.30815271459063587,0.017502957937243657,0.38653082114150517
DVL1,0.8884418550309717,0.7692244432615577,0.7104786551076717
DVL2,0.9167712700524199,0.9723417125941315,0.8283807997866329
DVL3,0.14085048571043557,0.8923104340702962,0.012586773006517274
E2F4,0.5935571421356693,0.8324544214611842,0.9219344077117891
E2F5,0.18276464527763955,0.42699394435819293,0.29106878503692885
EBAG9,0.7288641612191982,0.9567954760349908,0.6759020547891074
ECSIT,0.29946077842025876,0.6819814870754093,0.46061133090467504
EDA,0.9360307205607952,0.19042024063598648,0.11494839590728004
EDAR,0.8618916498157649,0.5964490195730747,0.822568822807537
EDARADD,0.36727982845562845,0.05505108305714113,0.3437177229228332
EEF2,0.8668653636305004,0.7120176519134257,0.3384725837506331
EEF2K,0.7705561074060572,0.8168460533646581,0.8951941805816569
EFCAB7,0.48244414774636185,0.5498474580951702,0.01781321280648753
EFNA4,0.12515446138029124,0.08644692313541948,0.5528676308341319
EGF,0.42793163679541346,0.7724015628927784,0.3181597376705075
EGLN1,0.9658322133411601,0.8728394790603837,0.9476511756937984
EGLN2,0.30376235822428765,0.1999751544906773,0.9848737396262527
EGLN3,0.32556752345556134,0.842503615543461,0.6408094943338181
EGR1,0.1125711496014878,0.15733810913667148,0.8347010145452529
EGR3,0.0438446423977878,0.07528397455610945,0.0669479113052485
EI24,0.8031115644708559,0.6778171287032617,0.8064196336654501
EIF4B,0.5876375489342285,0.5423857739582013,0.8453827006039502
EIF4E,0.7705561074060572,0.8694052830194273,0.35113638579572254
EIF4E2,0.4175313515909899,0.33762431955324024,0.83353248447682
EIF4EBP1,0.6856730442416888,0.01193950845653147,0.01929983865796848
ELAVL1,0.4769016720858721,0.22097391767086805,0.033078178549498134
ELK1,0.4659560568284491,0.2719111088436085,0.9501887449546466
ELK4,0.8836325288548256,0.593749647171355,0.43955787329753304
ELMO1,0.2595235226757511,0.021417638154093453,0.7511894074293426
ELOB,0.6683056509199464,0.5760501295026732,0.3510832485623995
ELOC,0.9951141886012665,0.6949573290996817,0.6145385140498776
ENO1,0.4123187927393588,0.7060424441394085,0.0743566189186526
ENO2,0.5935571421356693,0.19630690497591524,0.7986099674706358
ENO3,0.3125597428453923,0.10158243120604464,0.273378622905167
EP300,0.8980798173089741,0.3940763588670275,0.7207492210155754
EPOR,0.6742588869241051,0.6085780404981537,0.2410237867556706
ERBB2,0.7398266225704486,0.7622287118608017,0.14651398930745582
ERBIN,0.1579894011966325,0.005839124013315555,0.33931857179368924
EREG,0.7763146531227555,0.8822828053980939,0.7808910121288274
ESR1,0.34368463232775176,0.0708397462860577,0.09284259554310269
ESR2,0.8565168927411101,0.5654530668412242,0.6449140680459353
ETS1,0.8980798173089741,0.9408755332838724,0.22472772374810987
ETS2,0.7398266225704486,0.08384172071790891,0.09803274646070542
EVC,0.03151824904855243,0.11904867183801554,0.33887355262909347
EVC2,0.6365049898184146,0.7666828818487847,0.9624489610648028
EVL,0.46045236311082066,0.21521117555476985,0.8686517206490734
EXOC2,0.4491811448049099,0.4090429933919349,0.5147720563273401
EXOC7,0.539767148095913,0.3451679352053271,0.006196861773836585
F2R,0.9863856554467135,0.8829683942784817,0.6359325431339731
F2RL3,0.2832829188323762,0.14162538439645664,0.9265637885118965
FADD,0.2793278302525643,0.25861462684072506,0.7859789203163691
FADS2,0.9504086315397045,0.8083618194557773,0.7937326142880209
FARP2,0.7577782104428301,0.6976587921820916,0.09598633610012897
FAS,0.14330837426753365,0.5722165215179549,0.48045090920077455
FASLG,0.9391369982164172,0.2715985195025443,0.2715302355549125
FASN,0.3125597428453923,0.9160007229590107,0.3919760517959205
FAT4,0.9504086315397045,0.6437033271739808,0.6701456760694917
FBP1,0.7170365763169207,0.9059853946107123,0.3107436493905085
FBXO25,0.1293264133979135,0.03393830221343417,0.767887515886982
FBXO32,0.1579894011966325,0.041378019318148905,0.5357899099218492
FBXW11,0.14330837426753365,0.09235796847924194,0.03629975559690171
FCER1A,0.7343603997047338,0.22017171268224792,0.24949627889535875
FCER1G,0.32119893067184535,0.18147317811016156,0.5579398629140009
FCGR2B,0.5644825037884655,0.909955777156262,0.14262254085057402
FFAR2,0.6130074293939959,0.0686618428147192,0.391234412094441
FGFR1,0.3624600981486589,0.07528397455610945,0.8474168880105925
FGFR2,0.7104379056033857,0.2463881023741662,0.5396903195234634
FGR,0.4548053183547849,0.07191142880780056,0.44387981005303145
FHL1,0.522717469304167,0.04234183106672514,0.32347510558327425
FLCN,0.30815271459063587,0.07852757896127256,0.22544722023532704
FLNA,0.7170365763169207,0.7699098310538349,0.6179704625191368
FLNB,0.2832829188323762,0.5081679969428986,0.10306666158668905
FLOT1,0.21724418116988378,0.3017144267974894,0.9755173053648594
FLOT2,0.5457497412889383,0.4439015851572206,0.17048355432715578
FLT1,0.69134350934851,0.6998979374964643,0.9570439782080419
FLT3,0.39193054847575176,0.25730424049663525,0.9946130718682519
FLT3LG,0.6742588869241051,0.9121409422876732,0.6127544409367157
FLT4,0.6307086214920312,0.08500133381912912,0.022294201581416227
